player_id,avg_points,avg_rebounds,avg_assists,first_name,last_name
934,9.464788732394366,3.647887323943662,1.5211267605633803,Keita,Bates-Diop
428,11.63265306122449,8.938775510204081,3.142857142857143,Jakob,Poeltl
2606,12.75,3.6527777777777777,6.402777777777778,Tre,Jones
446,11.409090909090908,2.840909090909091,3.1818181818181817,Josh,Richardson
2661,18.4390243902439,3.8292682926829267,3.4878048780487805,Devin,Vassell
1890,4.086956521739131,2.717391304347826,0.9130434782608695,Isaiah,Roby
762,11.492307692307692,6.3076923076923075,2.830769230769231,Zach,Collins
983,1.8571428571428572,2.7142857142857144,0.42857142857142855,Alize,Johnson
3490,10.516666666666667,5.233333333333333,2.4166666666666665,Jeremy,Sochan
351,10.279411764705882,2.1470588235294117,1.4264705882352942,Doug,McDermott
141,3.8857142857142857,3.742857142857143,1.7714285714285714,Gorgui,Dieng
1874,6.595744680851064,2.5106382978723403,1.127659574468085,Romeo,Langford
3459,6.0,0.5,1.5,Tommy,Kuhse
3419,9.871428571428572,2.657142857142857,1.9,Malaki,Branham
3499,4.780487804878049,2.1707317073170733,2.5365853658536586,Blake,Wesley
3446,2.5,1.4166666666666667,1.0,Jordan,Hall
3415,4.066666666666666,3.566666666666667,0.8333333333333334,Dominick,Barlow
2862,1.5,0.0,0.5,Joe,Wieskamp
1872,21.93846153846154,5.030769230769231,2.8923076923076922,Keldon,Johnson
2843,10.166666666666666,2.6666666666666665,3.6666666666666665,Joshua,Primo
2790,5.685714285714286,5.514285714285714,1.3428571428571427,Charles,Bassey
276,5.866666666666666,3.1666666666666665,2.2333333333333334,Stanley,Johnson
973,12.95,2.5,4.0,Devonte',Graham
2830,10.842105263157896,6.7894736842105265,2.4210526315789473,Sandro,Mamukelashvili
3425,11.0,4.0,0.6666666666666666,Julian,Champagnie
