player_id,avg_points,avg_rebounds,avg_assists,first_name,last_name
326,8.476190476190476,6.833333333333333,1.8095238095238095,Kevin,Love
727,13.789473684210526,9.460526315789474,1.6973684210526316,Jarrett,Allen
1860,21.376623376623378,2.6103896103896105,7.6103896103896105,Darius,Garland
317,12.28048780487805,3.817073170731707,3.768292682926829,Caris,LeVert
840,27.486842105263158,4.328947368421052,4.578947368421052,Donovan,Mitchell
2392,4.729166666666667,3.4375,0.7916666666666666,Dean,Wade
2580,3.6153846153846154,1.8461538461538463,0.34615384615384615,Mamadi,Diakite
2647,5.176470588235294,3.2941176470588234,0.5441176470588235,Lamar,Stevens
3472,2.8125,2.3125,0.4375,Isaiah,Mobley
854,8.546511627906977,2.4302325581395348,1.4534883720930232,Cedi,Osman
2630,6.635294117647059,2.4352941176470586,1.1294117647058823,Isaac,Okoro
325,2.9302325581395348,1.3953488372093024,0.5116279069767442,Robin,Lopez
390,3.4074074074074074,1.0,1.6851851851851851,Raul,Neto
2800,6.0,1.0,0.3333333333333333,Sharife,Cooper
2901,2.5,1.25,1.25,RJ,Nembhard Jr.
2672,2.6666666666666665,1.3333333333333333,0.3333333333333333,Nate,Hinton
2835,15.68235294117647,8.976470588235294,2.776470588235294,Evan,Mobley
2840,0.0,2.0,1.0,Jamorko,Pickett
459,4.75,2.111111111111111,3.2777777777777777,Ricky,Rubio
203,4.583333333333333,1.4166666666666667,0.4166666666666667,Danny,Green
2623,5.0,1.8,1.0,Sam,Merrill
1903,1.6666666666666667,0.0,0.3333333333333333,Dylan,Windler
