player_id,avg_points,avg_rebounds,avg_assists,first_name,last_name
200,20.044776119402986,4.388059701492537,2.3134328358208953,Jerami,Grant
398,13.375,8.857142857142858,2.75,Jusuf,Nurkic
319,31.327868852459016,4.672131147540983,7.19672131147541,Damian,Lillard
791,9.127272727272727,8.145454545454545,3.7818181818181817,Josh,Hart
1023,20.545454545454547,2.5303030303030303,3.984848484848485,Anfernee,Simons
558,6.774193548387097,4.870967741935484,3.3225806451612905,Justise,Winslow
966,6.373493975903615,5.180722891566265,1.2771084337349397,Drew,Eubanks
2795,2.619047619047619,1.3333333333333333,0.19047619047619047,Greg,Brown III
3481,6.666666666666667,1.6666666666666667,0.3333333333333333,Jared,Rhoden
3496,3.9672131147540983,2.3442622950819674,0.5573770491803278,Jabari,Walker
1875,6.677966101694915,2.559322033898305,0.9491525423728814,Nassir,Little
3399,4.0,2.75,0.75,Olivier,Sarr
3398,8.0,1.0,2.3333333333333335,Brandon,Williams
2820,5.133333333333334,1.2666666666666666,1.8,Keon,Johnson
3487,9.976470588235294,2.929411764705882,1.1411764705882352,Shaedon,Sharpe
2387,3.0,3.5,0.0,Devontae,Cacok
3136,2.25,1.75,1.5,Isaiah,Miller
2861,7.3076923076923075,3.707692307692308,2.0615384615384613,Trendon,Watford
802,5.0,3.0,1.0,Wes,Iwundu
3597,2.3684210526315788,0.8947368421052632,0.5789473684210527,John,Butler Jr.
593,4.066666666666666,2.6,1.4666666666666666,Gary,Payton II
1889,10.95,2.85,1.85,Cam,Reddish
1896,7.409090909090909,3.5,1.3636363636363635,Matisse,Thybulle
987,8.476190476190476,3.2857142857142856,0.8571428571428571,Kevin,Knox II
609,2.5555555555555554,1.2222222222222223,2.3333333333333335,Ryan,Arcidiacono
2620,15.333333333333334,3.1666666666666665,8.333333333333334,Skylar,Mays
626,8.8,4.4,6.0,Shaquille,Harrison
3931,10.6,3.0,2.0,Jeenathan,Williams
3714,4.25,3.75,1.0,Justin,Minaya
1336,7.0,3.0,0.0,Chance,Comanche
