player_id,avg_points,avg_rebounds,avg_assists,first_name,last_name
222,14.426966292134832,5.876404494382022,2.404494382022472,Tobias,Harris
2638,4.25,4.035714285714286,0.4642857142857143,Paul,Reed
2619,20.173333333333332,3.12,3.2666666666666666,Tyrese,Maxey
1896,2.830188679245283,1.320754716981132,0.4339622641509434,Matisse,Thybulle
998,9.728260869565217,3.9782608695652173,2.4782608695652173,De'Anthony,Melton
3439,1.25,1.75,0.25,Michael,Foster Jr.
391,7.634408602150538,2.118279569892473,0.8924731182795699,Georges,Niang
218,5.758064516129032,2.806451612903226,0.6129032258064516,Montrezl,Harrell
2790,4.0,9.0,2.0,Charles,Bassey
1001,7.872093023255814,2.395348837209302,2.953488372093023,Shake,Milton
818,3.840909090909091,1.1818181818181819,0.6363636363636364,Furkan,Korkmaz
2604,8.0,1.0,1.5,Isaiah,Joe
2111,2.25,1.5,0.0,Charlie,Brown Jr.
2671,4.0,1.0,1.0,Trevelin,Queen
2851,2.6666666666666665,0.75,0.375,Jaden,Springer
3425,3.6666666666666665,2.0,0.5,Julian,Champagnie
520,3.662921348314607,3.9775280898876404,0.8764044943820225,P.J.,Tucker
159,31.51948051948052,10.0,3.909090909090909,Joel,Embiid
216,20.5,6.0,10.041666666666666,James,Harden
249,4.621212121212121,1.7272727272727273,0.6818181818181818,Danuel,House Jr.
2610,3.0,0.0,1.0,Saben,Lee
1880,5.59375,2.875,0.75,Jalen,McDaniels
131,3.111111111111111,2.888888888888889,1.1111111111111112,Dewayne,Dedmon
2833,12.5,5.0,4.5,Mac,McClung
2131,20.0,4.0,2.0,Louis,King
