player_id,avg_points,avg_rebounds,avg_assists,first_name,last_name
175,8.930232558139535,4.511627906976744,1.4186046511627908,Dorian,Finney-Smith
82,7.185185185185185,3.580246913580247,1.3703703703703705,Reggie,Bullock
433,6.620253164556962,4.075949367088608,0.8860759493670886,Dwight,Powell
142,17.071428571428573,2.9464285714285716,5.25,Spencer,Dinwiddie
2593,8.904761904761905,3.0,1.7301587301587302,Josh,Green
3578,3.0,1.0,0.0,Marcus,Bingham Jr.
3445,2.0,1.5,1.0,Mouhamadou,Gueye
560,16.642857142857142,7.371428571428571,1.7714285714285714,Christian,Wood
850,3.0,1.26,1.18,Frank,Ntilikina
2865,4.133333333333334,1.9,2.433333333333333,McKinley,Wright IV
1013,2.3488372093023258,1.558139534883721,1.1627906976744187,Theo,Pinson
767,4.0,2.0,0.0,Tyler,Dorsey
2676,3.0,2.0,0.5,Tyler,Hall
3407,8.803921568627452,1.8235294117647058,1.3333333333333333,Jaden,Hardy
353,4.5,2.6363636363636362,0.25,JaVale,McGee
963,32.029411764705884,8.455882352941176,7.926470588235294,Luka,Doncic
817,5.923076923076923,3.5128205128205128,1.4102564102564104,Maxi,Kleber
215,14.342465753424657,3.506849315068493,1.821917808219178,Tim,Hardaway Jr.
2573,1.25,0.25,1.125,Facundo,Campazzo
52,4.5777777777777775,1.1777777777777778,0.4666666666666667,Davis,Bertans
538,8.0,1.7777777777777777,2.111111111111111,Kemba,Walker
2890,3.857142857142857,1.4285714285714286,0.14285714285714285,A.J.,Lawson
2391,2.0,0.0,0.0,Chris,Silva
261,26.95,5.0,6.0,Kyrie,Irving
243,4.388888888888889,1.7777777777777777,0.8888888888888888,Justin,Holiday
374,4.5,1.5,0.75,Markieff,Morris
