player_id,avg_points,avg_rebounds,avg_assists,first_name,last_name
60,20.919354838709676,3.8225806451612905,2.4838709677419355,Bojan,Bogdanovic
2569,14.928571428571429,4.714285714285714,1.625,Saddiq,Bey
2648,11.296296296296296,7.907407407407407,1.3148148148148149,Isaiah,Stewart
2801,17.5625,5.875,5.6875,Cade,Cunningham
3451,16.05128205128205,3.8461538461538463,5.166666666666667,Jaden,Ivey
931,11.466666666666667,6.2444444444444445,0.8,Marvin,Bagley III
2829,6.722222222222222,2.759259259259259,0.7962962962962963,Isaiah,Livers
3433,8.942857142857143,9.014285714285714,1.1,Jalen,Duren
287,7.0,1.6363636363636365,3.5,Cory,Joseph
2599,10.405063291139241,2.911392405063291,6.177215189873418,Killian,Hayes
354,5.714285714285714,2.3142857142857145,0.8571428571428571,Rodney,McGruder
3091,4.0,2.4285714285714284,0.42857142857142855,Braxton,Key
3790,3.0,1.0,0.25,Stanley,Umude
3417,1.4615384615384615,0.46153846153846156,0.3076923076923077,Buddy,Boeheim
3576,1.3333333333333333,0.0,0.6666666666666666,Jules,Bernard
987,5.813953488372093,2.558139534883721,0.37209302325581395,Kevin,Knox II
960,9.321428571428571,3.4642857142857144,0.9821428571428571,Hamidou,Diallo
394,2.2857142857142856,2.642857142857143,0.5,Nerlens,Noel
84,12.784313725490197,3.0980392156862746,2.235294117647059,Alec,Burks
3481,3.2142857142857144,2.642857142857143,0.2857142857142857,Jared,Rhoden
2666,12.708333333333334,8.083333333333334,0.6666666666666666,James,Wiseman
2597,7.285714285714286,2.2857142857142856,0.9523809523809523,R.J.,Hampton
2838,9.705882352941176,3.4705882352941178,1.0,Eugene,Omoruyi
