player_id,avg_points,avg_rebounds,avg_assists,first_name,last_name
20,30.470588235294116,11.735294117647058,5.602941176470588,Giannis,Antetokounmpo
323,15.674418604651162,6.523255813953488,1.244186046511628,Brook,Lopez
431,13.743589743589743,9.346153846153847,1.4743589743589745,Bobby,Portis
242,18.973333333333333,5.1466666666666665,7.333333333333333,Jrue,Holiday
926,10.481012658227849,3.2531645569620253,2.2151898734177213,Grayson,Allen
2830,3.0,2.5,0.9285714285714286,Sandro,Mamukelashvili
2408,1.3414634146341464,1.146341463414634,0.36585365853658536,Thanasis,Antetokounmpo
2628,6.476190476190476,3.1666666666666665,1.119047619047619,Jordan,Nwora
255,4.473684210526316,3.1578947368421053,0.2631578947368421,Serge,Ibaka
237,4.973684210526316,1.9473684210526316,2.4210526315789473,George,Hill
949,7.943820224719101,2.3707865168539324,2.4157303370786516,Jevon,Carter
115,7.850746268656716,4.641791044776119,1.2985074626865671,Pat,Connaughton
2034,6.545454545454546,1.0909090909090908,1.8181818181818181,Lindell,Wigginton
3443,4.435897435897436,1.3846153846153846,0.6410256410256411,A.J.,Green
3405,5.120689655172414,2.206896551724138,0.6724137931034483,MarJon,Beauchamp
2482,7.333333333333333,2.3333333333333335,0.6666666666666666,Marques,Bolden
2783,3.0,1.0,1.5,Luca,Vildoza
341,3.537037037037037,2.1666666666666665,0.6481481481481481,Wesley,Matthews
361,16.210526315789473,4.526315789473684,5.105263157894737,Khris,Middleton
258,6.882352941176471,2.627450980392157,3.1372549019607843,Joe,Ingles
121,5.954545454545454,3.3181818181818183,1.3636363636363635,Jae,Crowder
315,3.909090909090909,3.1818181818181817,0.09090909090909091,Meyers,Leonard
146,4.777777777777778,1.3333333333333333,1.4444444444444444,Goran,Dragic
