player_id,avg_points,avg_rebounds,avg_assists,first_name,last_name
40,5.941860465116279,3.7209302325581395,1.5116279069767442,Nicolas,Batum
314,23.696428571428573,6.339285714285714,3.9285714285714284,Kawhi,Leonard
575,10.583333333333334,9.726190476190476,1.0119047619047619,Ivica,Zubac
264,10.636363636363637,2.1636363636363636,3.4545454545454546,Reggie,Jackson
189,23.050847457627118,6.101694915254237,5.0508474576271185,Paul,George
118,5.811320754716981,3.3207547169811322,1.1886792452830188,Robert,Covington
3431,3.0,2.68,0.24,Moussa,Diabate
434,17.388059701492537,2.955223880597015,1.835820895522388,Norman,Powell
2160,4.333333333333333,3.9444444444444446,0.1388888888888889,Moses,Brown
539,11.324324324324325,2.6216216216216215,5.081081081081081,John,Wall
3396,2.5714285714285716,0.8571428571428571,1.7142857142857142,Xavier,Moon
814,7.815789473684211,2.3421052631578947,1.0526315789473684,Luke,Kennard
2115,3.537037037037037,1.1296296296296295,1.0740740740740742,Amir,Coffey
2792,6.3076923076923075,1.3076923076923077,0.8461538461538461,Brandon,Boston Jr.
3896,5.0,1.0,1.0,Lucas,Williamson
373,11.142857142857142,3.9285714285714284,1.6571428571428573,Marcus,Morris Sr.
2842,2.5294117647058822,1.588235294117647,1.7647058823529411,Jason,Preston
1877,8.863636363636363,3.3863636363636362,2.2613636363636362,Terance,Mann
2586,4.0,0.0,0.0,Malik,Fitts
2578,0.0,0.0,1.0,Nate,Darling
426,7.607142857142857,6.892857142857143,1.75,Mason,Plumlee
2816,10.210526315789474,2.789473684210526,2.6842105263157894,Bones,Hyland
196,10.814814814814815,1.6296296296296295,2.2222222222222223,Eric,Gordon
544,17.307692307692307,5.384615384615385,7.538461538461538,Russell,Westbrook
