player_id,avg_points,avg_rebounds,avg_assists,first_name,last_name
882,29.239583333333332,9.145833333333334,4.75,Jayson,Tatum
248,9.047058823529412,6.3882352941176475,2.988235294117647,Al,Horford
486,12.27710843373494,3.3132530120481927,5.9156626506024095,Marcus,Smart
897,12.714285714285714,3.447619047619048,3.533333333333333,Derrick,White
75,25.57777777777778,6.488888888888889,3.4,Jaylen,Brown
1901,7.680412371134021,4.237113402061856,1.5463917525773196,Grant,Williams
533,1.8076923076923077,2.6153846153846154,0.34615384615384615,Noah,Vonleh
806,1.5769230769230769,0.9230769230769231,0.46153846153846156,Justin,Jackson
2812,5.877551020408164,2.3979591836734695,0.826530612244898,Sam,Hauser
1873,2.0,2.0,0.2,Mfiondu,Kabengele
71,14.068181818181818,3.9545454545454546,3.5681818181818183,Malcolm,Brogdon
2635,5.475409836065574,1.6721311475409837,1.4426229508196722,Payton,Pritchard
2654,0.5,3.5,1.5,Brodric,Thomas
208,4.159090909090909,3.840909090909091,1.4318181818181819,Blake,Griffin
310,5.0,3.0,2.0,Jake,Layman
1891,0.0,1.0,0.0,Luka,Samanic
3429,1.4615384615384615,0.6923076923076923,0.9230769230769231,JD,Davison
819,3.6103896103896105,2.688311688311688,0.6883116883116883,Luke,Kornet
1045,7.8545454545454545,7.472727272727273,1.2545454545454546,Robert,Williams III
384,4.884615384615385,2.769230769230769,0.5,Mike,Muscala
2798,1.1666666666666667,0.6666666666666666,0.5,Justin,Champagnie
