player_id,avg_points,avg_rebounds,avg_assists,first_name,last_name
761,12.792682926829269,6.158536585365853,1.1341463414634145,John,Collins
1868,15.294871794871796,4.333333333333333,1.3717948717948718,De'Andre,Hunter
92,11.36,10.853333333333333,0.8666666666666667,Clint,Capela
1046,26.166666666666668,3.011904761904762,9.892857142857142,Trae,Young
382,20.57831325301205,5.385542168674699,6.048192771084337,Dejounte,Murray
2629,9.615384615384615,7.021978021978022,1.0879120879120878,Onyeka,Okongwu
2391,2.0,2.0,0.5,Chris,Silva
3465,1.7894736842105263,1.0,0.21052631578947367,Tyrese,Martin
3444,8.776315789473685,2.1184210526315788,0.9736842105263158,AJ,Griffin
243,4.67741935483871,0.9032258064516129,0.967741935483871,Justin,Holiday
290,2.689655172413793,1.5517241379310345,1.0,Frank,Kaminsky
979,4.029850746268656,1.208955223880597,1.3880597014925373,Aaron,Holiday
3437,1.5,1.0,0.5,Tyson,Etienne
3395,3.0,1.0,0.0,Malik,Ellison
2325,7.0,1.0,0.0,Armoni,Brooks
1855,3.6923076923076925,3.076923076923077,0.46153846153846156,Jarrett,Culver
2608,1.46875,0.9375,0.71875,Vit,Krejci
2819,5.734177215189874,4.10126582278481,1.2531645569620253,Jalen,Johnson
2589,2.48,1.88,1.76,Trent,Forrest
743,13.934426229508198,3.0327868852459017,2.737704918032787,Bogdan,Bogdanovic
2569,11.03125,4.6875,1.25,Saddiq,Bey
1858,3.375,1.875,0.125,Bruno,Fernando
2327,4.777777777777778,1.2222222222222223,0.3333333333333333,Garrison,Mathews
3810,2.0,1.0,0.0,Donovan,Williams
